file,date,wavelength,instrument
/171/1997-05-11T19:18:40.fits,1997-05-11T19:00:13.871000+00:00,171,EIT
/171/1997-05-12T07:18:40.fits,1997-05-12T07:00:13.953000+00:00,171,EIT
/171/1997-05-13T07:18:38.fits,1997-05-13T07:00:14.016000+00:00,171,EIT
/171/1997-05-13T19:18:40.fits,1997-05-13T19:00:14.998000+00:00,171,EIT
/171/1997-05-14T13:18:39.fits,1997-05-14T13:00:15.172000+00:00,171,EIT
/171/1997-05-15T01:18:38.fits,1997-05-15T01:00:13.854000+00:00,171,EIT
/171/1997-05-15T13:18:38.fits,1997-05-15T13:00:13.836000+00:00,171,EIT
/171/1997-05-15T20:18:38.fits,1997-05-15T20:00:13.092000+00:00,171,EIT
/171/1997-05-16T01:18:39.fits,1997-05-16T01:00:13.918000+00:00,171,EIT
/171/1997-05-16T07:26:45.fits,1997-05-16T07:00:13.813000+00:00,171,EIT
/171/1997-05-16T13:18:39.fits,1997-05-16T13:00:14.004000+00:00,171,EIT
/171/1997-05-18T01:18:40.fits,1997-05-18T01:00:14.521000+00:00,171,EIT
/171/1997-05-19T01:18:41.fits,1997-05-19T01:00:13.824000+00:00,171,EIT
/171/1997-05-19T07:26:11.fits,1997-05-19T07:00:14.917000+00:00,171,EIT
/171/1997-05-20T07:18:39.fits,1997-05-20T07:00:13.988000+00:00,171,EIT
/171/1997-05-20T13:18:39.fits,1997-05-20T13:00:13.880000+00:00,171,EIT
/171/1997-05-21T01:18:40.fits,1997-05-21T01:00:13.864000+00:00,171,EIT
/171/1997-05-21T13:18:40.fits,1997-05-21T13:00:13.749000+00:00,171,EIT
/171/1997-05-22T01:18:37.fits,1997-05-22T01:00:13.729000+00:00,171,EIT
/171/1997-05-22T13:18:38.fits,1997-05-22T13:00:14.116000+00:00,171,EIT
/171/1997-05-23T07:26:10.fits,1997-05-23T07:00:15.818000+00:00,171,EIT
/171/1997-05-23T19:03:47.fits,1997-05-23T18:45:21.688000+00:00,171,EIT
/171/1997-05-25T13:18:41.fits,1997-05-25T13:00:14.225000+00:00,171,EIT
